video_id,label
01-01-01-01-01-01-24,neutral
01-01-01-01-01-02-24,neutral
01-01-01-01-02-01-24,neutral
01-01-01-01-02-02-24,neutral
01-01-02-01-01-01-24,neutral
01-01-02-01-01-02-24,neutral
01-01-02-01-02-01-24,neutral
01-01-02-01-02-02-24,neutral
01-01-02-02-01-01-24,neutral
01-01-02-02-01-02-24,neutral
01-01-02-02-02-01-24,neutral
01-01-02-02-02-02-24,neutral
01-01-03-01-01-01-24,joy
01-01-03-01-01-02-24,joy
01-01-03-01-02-01-24,joy
01-01-03-01-02-02-24,joy
01-01-03-02-01-01-24,joy
01-01-03-02-01-02-24,joy
01-01-03-02-02-01-24,joy
01-01-03-02-02-02-24,joy
01-01-04-01-01-01-24,sadness
01-01-04-01-01-02-24,sadness
01-01-04-01-02-01-24,sadness
01-01-04-01-02-02-24,sadness
01-01-04-02-01-01-24,sadness
01-01-04-02-01-02-24,sadness
01-01-04-02-02-01-24,sadness
01-01-04-02-02-02-24,sadness
01-01-05-01-01-01-24,anger
01-01-05-01-01-02-24,anger
01-01-05-01-02-01-24,anger
01-01-05-01-02-02-24,anger
01-01-05-02-01-01-24,anger
01-01-05-02-01-02-24,anger
01-01-05-02-02-01-24,anger
01-01-05-02-02-02-24,anger
01-01-06-01-01-01-24,fear
01-01-06-01-01-02-24,fear
01-01-06-01-02-01-24,fear
01-01-06-01-02-02-24,fear
01-01-06-02-01-01-24,fear
01-01-06-02-01-02-24,fear
01-01-06-02-02-01-24,fear
01-01-06-02-02-02-24,fear
01-01-07-01-01-01-24,disgust
01-01-07-01-01-02-24,disgust
01-01-07-01-02-01-24,disgust
01-01-07-01-02-02-24,disgust
01-01-07-02-01-01-24,disgust
01-01-07-02-01-02-24,disgust
01-01-07-02-02-01-24,disgust
01-01-07-02-02-02-24,disgust
01-01-08-01-01-01-24,surprise
01-01-08-01-01-02-24,surprise
01-01-08-01-02-01-24,surprise
01-01-08-01-02-02-24,surprise
01-01-08-02-01-01-24,surprise
01-01-08-02-01-02-24,surprise
01-01-08-02-02-01-24,surprise
01-01-08-02-02-02-24,surprise
02-01-01-01-01-01-24,neutral
02-01-01-01-01-02-24,neutral
02-01-01-01-02-01-24,neutral
02-01-01-01-02-02-24,neutral
02-01-02-01-01-01-24,neutral
02-01-02-01-01-02-24,neutral
02-01-02-01-02-01-24,neutral
02-01-02-01-02-02-24,neutral
02-01-02-02-01-01-24,neutral
02-01-02-02-01-02-24,neutral
02-01-02-02-02-01-24,neutral
02-01-02-02-02-02-24,neutral
02-01-03-01-01-01-24,joy
02-01-03-01-01-02-24,joy
02-01-03-01-02-01-24,joy
02-01-03-01-02-02-24,joy
02-01-03-02-01-01-24,joy
02-01-03-02-01-02-24,joy
02-01-03-02-02-01-24,joy
02-01-03-02-02-02-24,joy
02-01-04-01-01-01-24,sadness
02-01-04-01-01-02-24,sadness
02-01-04-01-02-01-24,sadness
02-01-04-01-02-02-24,sadness
02-01-04-02-01-01-24,sadness
02-01-04-02-01-02-24,sadness
02-01-04-02-02-01-24,sadness
02-01-04-02-02-02-24,sadness
02-01-05-01-01-01-24,anger
02-01-05-01-01-02-24,anger
02-01-05-01-02-01-24,anger
02-01-05-01-02-02-24,anger
02-01-05-02-01-01-24,anger
02-01-05-02-01-02-24,anger
02-01-05-02-02-01-24,anger
02-01-05-02-02-02-24,anger
02-01-06-01-01-01-24,fear
02-01-06-01-01-02-24,fear
02-01-06-01-02-01-24,fear
02-01-06-01-02-02-24,fear
02-01-06-02-01-01-24,fear
02-01-06-02-01-02-24,fear
02-01-06-02-02-01-24,fear
02-01-06-02-02-02-24,fear
02-01-07-01-01-01-24,disgust
02-01-07-01-01-02-24,disgust
02-01-07-01-02-01-24,disgust
02-01-07-01-02-02-24,disgust
02-01-07-02-01-01-24,disgust
02-01-07-02-01-02-24,disgust
02-01-07-02-02-01-24,disgust
02-01-07-02-02-02-24,disgust
02-01-08-01-01-01-24,surprise
02-01-08-01-01-02-24,surprise
02-01-08-01-02-01-24,surprise
02-01-08-01-02-02-24,surprise
02-01-08-02-01-01-24,surprise
02-01-08-02-01-02-24,surprise
02-01-08-02-02-01-24,surprise
02-01-08-02-02-02-24,surprise
